7.20062
7.46086
5.3137
9.1938
7.9565
4.4054
7.36102
8.60517
4.84286
8.36841
11.77
13.0208
7.19702
10.7331
5.77128
8.75111
13.4659
21.785
38.0431
89.8684
221.296
243.077
348.095
357.568
582.268
634.294
710.14
466.282
953.827
1120.07
